hcp_id,hcp_name,hcp_address,hcp_specialty,total_patients,diagnosed_patients,treated_patients,male_patients,female_patients,unknown_patients,new_patients,claims_count,male_claims,female_claims,unknown_claims,nrx,trx,cash,commercial,Aetna,Blue Cross,Cigna,UnitedHealthcare,Medicare,Medicaid,BrandA,BrandB,BrandC,planned_calls,calls_made,patient_count_2024-01,patient_count_2024-02,patient_count_2024-03,patient_count_2024-04,patient_count_2024-05,patient_count_2024-06,patient_count_2024-07,patient_count_2024-08,patient_count_2024-09,patient_count_2024-10,patient_count_2024-11,patient_count_2024-12,claim_count_2024-01,claim_count_2024-02,claim_count_2024-03,claim_count_2024-04,claim_count_2024-05,claim_count_2024-06,claim_count_2024-07,claim_count_2024-08,claim_count_2024-09,claim_count_2024-10,claim_count_2024-11,claim_count_2024-12,notes,call_date
HCP2204,Steven West,"6740 Carrie Run Suite 647, Watkinsburgh, CT 65761, Port Gloria, Michigan 90875",Dermatology,794,468,113,555,119,120,298,144,38,89,17,94,139,323,2028,358,39,212,671,344,404,95,76,57,11,10,61,64,34,28,52,38,54,6,55,58,26,30,5,2,0,7,6,4,1,3,7,11,1,2,"HCP has confirmed patient with Disease A. This HCP refers NSCLC patients out to other specialists for treatment/may not treat NSCLC. For this HCP, the TRx change for BRAND B was -31.7 percent (95 scripts) in the past 1 year.",2025-04-01
HCP2205,Christina Pena,"3766 Wayne Corners Apt. 202, Port Cassidy, SC 47342, Cummingsfort, North Dakota 27305",Endocrinology,835,384,69,205,213,417,83,283,96,58,129,183,218,167,3080,489,118,411,685,828,549,153,179,90,7,4,61,30,49,26,19,64,12,41,20,10,56,60,19,21,15,20,8,12,23,18,6,17,2,17,"HCP has confirmed patient with Disease A. This HCP refers NSCLC patients out to other specialists for treatment/may not treat NSCLC. For this HCP, the TRx change for BRAND B was -29.8 percent (153 scripts) in the past 1 year.",2025-11-07
HCP2206,Craig Hunter,"8117 Briana Way Suite 463, South Loganhaven, MH 85134, East Codytown, Oklahoma 71958",Cardiology,747,432,410,230,452,65,65,419,51,304,64,153,222,291,1454,15,728,317,80,97,217,96,367,250,12,7,60,8,12,22,28,31,27,9,10,10,15,28,32,31,31,33,10,4,19,32,5,30,34,1,"HCP has confirmed patient with Disease A. For this HCP, the TRx change for BRAND B was -56.8 percent (96 scripts) in the past 1 year.",2025-01-02
HCP2207,Kristen Holland,"86438 Thomas Branch Apt. 240, Riveraport, AK 10360, Johnbury, Utah 63144",Psychiatry,152,63,61,10,7,135,48,98,50,19,29,28,86,65,381,109,69,47,50,104,2,90,71,49,19,16,8,6,11,4,12,6,2,11,3,11,10,9,1,3,6,6,0,7,8,4,1,2,1,2,"HCP has confirmed patient with Disease A. For this HCP, the TRx change for BRAND B was 4.7 percent (90 scripts) in the past 1 year.",2025-09-28
HCP2208,Justin Hamilton,"Unit 5511 Box 1191, DPO AP 47889, Rosaleshaven, Hawaii 06579",Urology,320,233,62,254,56,10,62,285,240,4,41,93,121,157,870,142,208,285,165,7,63,8,104,264,15,5,20,2,19,6,10,21,0,20,25,13,22,16,10,13,18,10,23,1,15,9,20,21,13,13,"HCP has confirmed patient with Disease A. This HCP refers NSCLC patients out to other specialists for treatment/may not treat NSCLC. For this HCP, the TRx change for BRAND B was -93.4 percent (8 scripts) in the past 1 year.",2025-03-17
HCP2209,Valerie Johnson,"29575 Fuller Canyon, North Brandon, PR 06793, East Tina, Illinois 75067",Radiology,267,167,49,78,75,114,124,233,177,8,48,81,179,22,666,133,0,21,229,243,40,55,211,161,19,16,12,18,16,13,2,10,2,20,13,21,6,5,1,11,12,5,6,4,7,0,4,4,3,10,"HCP has confirmed patient with Disease A. This HCP refers NSCLC patients out to other specialists for treatment/may not treat NSCLC. For this HCP, the TRx change for BRAND B was -69.3 percent (55 scripts) in the past 1 year.",2025-07-03
HCP2210,Brooke Brown,"USNS Mcfarland, FPO AP 75328, Port Brianberg, Tennessee 17366",Gastroenterology,595,205,160,427,106,62,199,227,43,96,88,76,218,276,1735,287,397,115,289,242,405,219,31,73,13,6,9,20,1,36,49,15,28,8,19,30,48,49,12,5,11,10,10,5,12,17,9,0,3,8,"HCP has confirmed patient with Disease A. For this HCP, the TRx change for BRAND B was 0.5 percent (219 scripts) in the past 1 year.",2025-05-27
HCP2211,Heather Watson,"561 Griffin Stravenue, Jamesfurt, OH 93565, Lake William, Hawaii 70994",Dermatology,749,305,161,285,344,120,190,644,106,96,442,377,506,236,2933,694,403,558,148,562,568,543,139,438,8,5,45,45,11,49,3,40,38,44,26,20,61,10,2,39,32,4,42,5,21,47,23,45,36,32,"HCP has confirmed patient with Disease A. For this HCP, the TRx change for BRAND B was 7.3 percent (543 scripts) in the past 1 year.",2025-10-02
HCP2212,Frank Larson,"5429 Leah Centers, Jensenshire, MN 51729, Port Ashleyfurt, Alaska 83380",Cardiology,330,138,30,321,8,1,23,303,121,174,8,45,92,56,966,188,24,179,244,22,309,268,125,77,15,13,8,19,23,1,25,8,21,14,12,9,15,27,12,0,13,19,23,10,3,20,7,9,24,11,"HCP has confirmed patient with Disease A. This HCP refers NSCLC patients out to other specialists for treatment/may not treat NSCLC. For this HCP, the TRx change for BRAND B was 191.3 percent (268 scripts) in the past 1 year.",2025-03-10
HCP2213,Patrick Wood,"008 John Points, New Troy, SD 44409, New Ronald, Wyoming 34539",Urology,109,85,65,60,32,17,23,71,61,3,7,56,70,3,284,42,28,63,11,77,63,38,53,58,17,5,8,7,1,9,2,5,6,0,5,1,4,2,0,4,0,2,4,0,2,4,5,5,0,0,"HCP has confirmed patient with Disease A. For this HCP, the TRx change for BRAND B was -45.7 percent (38 scripts) in the past 1 year.",2025-05-25
HCP2214,Heidi Gordon,"64062 Riley Motorway Suite 882, Apriltown, KY 05778, Davisbury, Missouri 01488",Cardiology,472,326,58,148,183,141,64,468,349,113,6,403,416,146,1557,407,361,416,226,23,124,209,416,380,14,12,39,9,36,14,24,37,8,38,23,26,10,0,4,9,8,39,36,27,6,18,8,37,13,28,"HCP has confirmed patient with Disease A. This HCP refers NSCLC patients out to other specialists for treatment/may not treat NSCLC. For this HCP, the TRx change for BRAND B was -49.8 percent (209 scripts) in the past 1 year.",2025-05-24
HCP2215,James Alexander,"Unit 5156 Box 7052, DPO AP 09347, New Alexanderbury, Delaware 22149",Cardiology,772,312,219,234,109,429,320,688,214,461,13,53,256,138,1825,579,273,90,22,403,458,105,315,607,10,1,27,52,57,29,33,2,7,0,42,10,48,37,47,24,14,39,28,55,14,29,54,24,18,18,"HCP has confirmed patient with Disease A. For this HCP, the TRx change for BRAND B was -59.0 percent (105 scripts) in the past 1 year.",2025-05-31
HCP2216,Brian Mitchell,"605 Jared Dale Apt. 173, Lake Shanetown, PR 39140, New Christian, California 03390",Psychiatry,976,91,88,116,153,707,334,436,58,329,49,382,435,395,3331,759,275,611,589,726,371,394,220,292,7,6,22,13,66,37,67,60,14,22,65,25,63,1,21,26,9,25,27,12,35,8,34,12,20,18,"HCP has confirmed patient with Disease A. For this HCP, the TRx change for BRAND B was -9.4 percent (394 scripts) in the past 1 year.",2025-09-23
HCP2217,Ashley Edwards,"84429 Seth Gateway, New Danielle, VT 14395, Lake Corey, Maine 31045",Oncology,878,216,149,151,354,373,167,55,42,9,4,51,54,360,2969,801,243,490,186,564,685,4,7,40,5,3,37,12,6,50,5,43,2,14,0,64,33,40,2,4,0,2,0,4,1,3,2,1,4,1,"HCP has confirmed patient with Disease A. For this HCP, the TRx change for BRAND B was -92.6 percent (4 scripts) in the past 1 year.",2025-11-11
HCP2218,Jonathon Smith,"207 Whitaker Underpass Suite 415, Lake Megan, NM 65718, Stevenborough, South Dakota 34441",Psychiatry,150,87,62,21,81,48,10,84,38,45,1,37,64,43,564,100,41,119,140,57,107,82,52,46,5,1,6,1,2,0,12,7,7,7,2,4,0,6,6,2,5,3,0,6,1,6,2,5,6,1,"HCP has confirmed patient with Disease A. For this HCP, the TRx change for BRAND B was 28.1 percent (82 scripts) in the past 1 year.",2025-03-18
HCP2219,Jennifer Pearson,"139 Terry Locks, North Jeffrey, WI 76584, New Susanton, South Dakota 50301",Dermatology,255,51,45,85,18,152,45,80,17,63,0,16,39,122,926,129,123,205,236,212,21,73,19,0,8,0,7,2,0,13,2,19,5,20,14,11,13,7,2,2,2,2,3,3,4,6,6,6,0,5,"HCP has confirmed patient with Disease A. For this HCP, the TRx change for BRAND B was 87.2 percent (73 scripts) in the past 1 year.",2025-06-02
HCP2220,Michelle Johnston,"871 Christian Lane, West Daniellechester, KY 34682, Kiaramouth, California 14884",Dermatology,679,318,303,268,148,263,240,108,2,66,40,104,106,146,2177,569,628,384,177,48,371,98,54,48,20,10,8,51,15,51,6,44,16,35,49,52,42,23,3,9,4,1,4,9,1,1,7,8,0,2,"HCP has confirmed patient with Disease A. For this HCP, the TRx change for BRAND B was -7.5 percent (98 scripts) in the past 1 year.",2025-12-12
HCP2221,Ashley Williams,"379 Evelyn Tunnel Suite 810, South John, MA 20812, Lake Williamshire, Arkansas 97178",Gastroenterology,363,119,78,219,10,134,112,295,47,153,95,240,279,139,1161,234,191,50,196,141,349,250,292,45,20,17,5,14,6,17,0,2,6,6,15,26,28,1,10,17,13,0,21,20,9,3,10,23,22,10,"HCP has confirmed patient with Disease A. For this HCP, the TRx change for BRAND B was -10.4 percent (250 scripts) in the past 1 year.",2025-12-09
HCP2222,Sandra Brock,"27532 Zimmerman Mountains, North Jodimouth, ME 80813, Port William, Pennsylvania 71516",Psychiatry,559,375,59,551,5,3,220,356,146,104,106,10,42,100,1542,367,128,65,113,379,490,279,299,135,5,4,39,2,11,6,23,46,29,35,33,43,41,2,20,4,5,8,20,9,21,4,21,23,16,27,"HCP has confirmed patient with Disease A. This HCP refers NSCLC patients out to other specialists for treatment/may not treat NSCLC. For this HCP, the TRx change for BRAND B was 564.3 percent (279 scripts) in the past 1 year.",2025-12-22
HCP2223,Anna Gray,"3619 Susan Inlet Apt. 633, New Scott, WI 06950, Frankview, Arkansas 14195",Oncology,618,609,605,91,30,497,118,280,171,104,5,67,189,188,1697,534,294,306,113,221,229,44,193,141,16,12,9,44,30,12,46,50,31,19,22,19,17,41,15,3,0,19,6,23,15,19,5,16,10,0,"HCP has confirmed patient with Disease A. For this HCP, the TRx change for BRAND B was -76.7 percent (44 scripts) in the past 1 year.",2025-02-07
HCP2224,Laura Dean,"91185 James Village Suite 967, Lake Hannahstad, AL 53332, Greenfurt, Hawaii 94394",Endocrinology,449,258,96,53,214,182,111,181,23,62,96,123,130,95,1597,88,422,437,411,7,232,152,156,18,16,3,28,10,32,6,25,18,23,9,19,5,22,15,6,9,0,10,1,14,9,4,14,1,5,1,"HCP has confirmed patient with Disease A. This HCP refers NSCLC patients out to other specialists for treatment/may not treat NSCLC. For this HCP, the TRx change for BRAND B was 16.9 percent (152 scripts) in the past 1 year.",2025-09-30
HCP2225,Sarah Davis,"USS Meza, FPO AP 02375, Adamsland, North Dakota 96356",Gastroenterology,278,268,39,163,93,22,100,227,115,35,77,58,200,18,1072,204,100,228,264,250,26,173,25,85,8,1,19,1,10,2,22,3,22,1,14,3,20,19,4,8,16,10,5,3,1,13,4,10,9,12,"HCP has confirmed patient with Disease A. This HCP refers NSCLC patients out to other specialists for treatment/may not treat NSCLC. For this HCP, the TRx change for BRAND B was -13.5 percent (173 scripts) in the past 1 year.",2025-08-12
HCP2226,Taylor Mcknight,"3980 Perez Dam Apt. 353, New Robertachester, WY 49195, North Justintown, Nevada 87810",Gastroenterology,282,195,116,236,12,34,66,189,158,26,5,58,142,134,399,42,33,76,145,23,80,4,16,40,17,2,12,19,11,6,9,6,13,2,8,5,7,21,7,10,14,1,11,10,7,11,10,10,9,13,"HCP has confirmed patient with Disease A. For this HCP, the TRx change for BRAND B was -97.2 percent (4 scripts) in the past 1 year.",2025-10-02
HCP2227,Leslie Anderson,"565 Terrell Inlet Apt. 004, Heatherport, MD 62083, New Staceybury, Connecticut 78817",Oncology,741,391,48,500,23,218,318,486,184,174,128,244,486,32,2097,641,304,248,573,35,296,242,103,261,17,2,4,44,57,33,26,50,54,45,60,4,56,53,25,6,29,2,22,12,12,14,5,1,29,12,"HCP has confirmed patient with Disease A. This HCP refers NSCLC patients out to other specialists for treatment/may not treat NSCLC. For this HCP, the TRx change for BRAND B was -50.2 percent (242 scripts) in the past 1 year.",2025-03-26
HCP2228,Jeffrey Hill,"3380 Brianna Pike, New Gary, GA 17460, East Anthony, Rhode Island 01853",Urology,484,252,33,353,4,127,238,156,146,1,9,80,140,150,1986,271,432,144,357,416,366,15,84,16,15,13,18,37,9,13,23,31,14,34,34,38,33,0,7,6,1,13,2,6,10,5,4,2,7,9,"HCP has confirmed patient with Disease A. This HCP refers NSCLC patients out to other specialists for treatment/may not treat NSCLC. For this HCP, the TRx change for BRAND B was -89.3 percent (15 scripts) in the past 1 year.",2025-09-12
HCP2229,Raymond Valencia,"07733 Melanie Mills, North Ralphstad, SC 28183, Cartermouth, New Mexico 64941",Gastroenterology,745,617,183,365,348,32,10,153,38,96,19,147,149,188,2206,367,594,495,542,116,92,147,77,2,15,9,36,56,11,13,10,0,37,9,39,34,44,17,6,6,7,8,11,0,7,7,11,11,8,10,"HCP has confirmed patient with Disease A. This HCP refers NSCLC patients out to other specialists for treatment/may not treat NSCLC. For this HCP, the TRx change for BRAND B was -1.3 percent (147 scripts) in the past 1 year.",2025-03-03
HCP2230,Melissa Shepherd,"830 Johnson Expressway Apt. 907, North Maryland, MT 04751, Lake Elizabeth, Arkansas 14600",Psychiatry,538,222,203,114,71,353,45,534,86,256,192,500,520,236,1196,199,168,251,14,43,521,175,95,431,14,4,24,8,21,41,43,41,1,38,39,17,22,16,36,11,11,7,14,15,34,0,25,11,32,8,"HCP has confirmed patient with Disease A. For this HCP, the TRx change for BRAND B was -66.3 percent (175 scripts) in the past 1 year.",2025-12-29
HCP2231,Monica Wells,"82682 Joseph Streets Apt. 535, New Brooke, PA 03173, West Sherri, Minnesota 48940",Gastroenterology,457,177,68,126,143,188,71,222,93,73,56,67,183,126,1296,356,86,332,105,257,160,4,107,49,17,8,31,9,19,26,21,11,10,2,16,32,23,20,14,18,17,14,5,13,3,6,15,13,2,14,"HCP has confirmed patient with Disease A. This HCP refers NSCLC patients out to other specialists for treatment/may not treat NSCLC. For this HCP, the TRx change for BRAND B was -97.8 percent (4 scripts) in the past 1 year.",2025-11-10
HCP2232,Darlene Singleton,"167 Michael Green Suite 860, Donnatown, MS 45110, Jerryfort, Missouri 03571",Cardiology,319,160,50,98,3,218,152,135,48,87,0,97,102,22,635,99,6,91,10,196,233,67,128,43,12,10,26,9,23,4,16,16,7,5,18,12,26,11,7,1,5,8,6,4,7,3,0,9,0,7,"HCP has confirmed patient with Disease A. This HCP refers NSCLC patients out to other specialists for treatment/may not treat NSCLC. For this HCP, the TRx change for BRAND B was -34.3 percent (67 scripts) in the past 1 year.",2025-05-12
HCP2233,Miguel Stephens,"509 Andrew Underpass Suite 372, Brookeshire, PR 93240, South Brian, Maine 86034",Urology,351,214,158,304,10,37,127,316,12,267,37,50,110,139,502,16,109,97,37,186,57,191,162,312,7,1,23,3,15,3,9,9,9,29,1,0,19,22,1,1,3,5,6,10,16,16,4,15,12,15,"HCP has confirmed patient with Disease A. For this HCP, the TRx change for BRAND B was 73.6 percent (191 scripts) in the past 1 year.",2025-07-22
HCP2234,Craig Day,"9166 Wang Ways, South Glennshire, FM 83961, North Nicole, Alabama 92194",Urology,386,56,35,250,31,105,70,237,222,2,13,89,190,66,1012,32,278,282,39,88,293,207,194,16,20,4,15,5,31,13,21,8,4,19,13,4,22,32,18,13,15,11,0,15,19,16,17,14,19,12,"HCP has confirmed patient with Disease A. For this HCP, the TRx change for BRAND B was 8.9 percent (207 scripts) in the past 1 year.",2025-09-26
HCP2235,Cassandra Price,"27436 Ballard Brooks, Tiffanyshire, KS 85703, Tuckermouth, Colorado 48451",Endocrinology,124,115,30,86,15,23,25,80,25,24,31,13,78,5,299,54,96,50,77,11,11,34,4,40,10,8,8,2,8,5,8,8,8,2,0,4,2,9,1,1,4,5,0,1,6,3,5,0,4,2,"HCP has confirmed patient with Disease A. This HCP refers NSCLC patients out to other specialists for treatment/may not treat NSCLC. For this HCP, the TRx change for BRAND B was -56.4 percent (34 scripts) in the past 1 year.",2025-09-12
HCP2236,Kimberly English,"9868 Donald Fork Apt. 721, Thompsonton, TX 83006, Meganmouth, Alaska 01928",Cardiology,326,212,38,24,38,264,39,324,26,29,269,76,130,137,944,261,26,1,306,128,222,139,267,38,14,9,6,9,5,10,6,8,24,24,14,13,1,27,2,5,10,17,5,23,22,23,21,6,5,22,"HCP has confirmed patient with Disease A. This HCP refers NSCLC patients out to other specialists for treatment/may not treat NSCLC. For this HCP, the TRx change for BRAND B was 6.9 percent (139 scripts) in the past 1 year.",2025-09-06
HCP2237,Jessica Barnett,"49174 David Orchard Suite 200, Thompsonmouth, OH 50599, Frenchstad, Connecticut 82105",Cardiology,804,164,98,22,738,44,231,491,366,107,18,260,294,64,3517,494,676,609,565,612,561,32,78,326,11,2,2,59,56,45,61,35,1,50,2,4,43,67,21,20,16,30,12,4,39,37,26,4,20,39,"HCP has confirmed patient with Disease A. For this HCP, the TRx change for BRAND B was -89.1 percent (32 scripts) in the past 1 year.",2025-06-03
HCP2238,Lauren Wright,"9151 Combs Dale Suite 719, Brianmouth, FM 75322, West Danielle, Alabama 40401",Cardiology,982,77,43,44,926,12,444,526,454,59,13,420,432,220,2452,581,596,146,675,377,77,417,381,261,14,11,15,77,31,74,55,56,52,78,18,20,54,68,9,38,39,42,34,13,26,20,34,13,9,21,"HCP has confirmed patient with Disease A. For this HCP, the TRx change for BRAND B was -3.5 percent (417 scripts) in the past 1 year.",2025-08-01
HCP2239,Benjamin Phillips,"58038 Marquez Via Apt. 293, Catherineshire, DE 23808, Patrickchester, Massachusetts 75745",Psychiatry,922,528,528,512,82,328,405,604,157,344,103,140,346,420,2104,116,121,467,765,628,7,325,277,312,9,1,33,7,33,24,20,25,31,21,53,40,1,19,13,44,47,46,20,10,0,12,32,24,10,8,"HCP has confirmed patient with Disease A. For this HCP, the TRx change for BRAND B was -6.1 percent (325 scripts) in the past 1 year.",2025-01-21
HCP2240,Joseph Floyd,"186 Olivia Station, Sanchezbury, OH 59616, Mistystad, South Carolina 67021",Cardiology,761,116,82,440,244,77,71,122,96,0,26,38,107,256,2212,484,390,549,93,378,318,118,110,35,18,4,60,34,8,5,1,7,7,3,21,15,16,16,5,9,2,2,3,8,5,2,5,9,10,0,"HCP has confirmed patient with Disease A. For this HCP, the TRx change for BRAND B was 10.3 percent (118 scripts) in the past 1 year.",2025-08-12
HCP2241,Brandon Kaufman,"662 Avila Port Apt. 731, Port Jessicaton, ID 77276, Boydstad, South Dakota 84903",Pediatrics,418,209,186,127,157,134,42,275,169,16,90,60,147,137,1328,366,323,32,283,213,111,241,168,128,6,0,26,19,13,28,19,15,7,5,28,30,20,31,18,19,13,0,3,11,0,5,12,20,22,12,"HCP has confirmed patient with Disease A. For this HCP, the TRx change for BRAND B was 63.9 percent (241 scripts) in the past 1 year.",2025-10-27
HCP2242,William Young,"0088 Stephanie Valleys Suite 667, Port Patricia, NM 77342, Stokesberg, Missouri 61910",Pediatrics,750,318,258,23,373,354,193,231,68,12,151,217,230,181,1770,517,555,71,93,241,293,121,72,223,11,9,21,6,40,40,10,19,23,49,27,13,4,23,10,6,13,3,5,2,18,1,5,7,12,2,"HCP has confirmed patient with Disease A. For this HCP, the TRx change for BRAND B was -47.4 percent (121 scripts) in the past 1 year.",2025-04-09
HCP2243,Amy Burns DDS,"00777 Cannon Square Suite 863, Lake Ryan, OK 55658, Marybury, Arkansas 54172",Pediatrics,462,425,340,345,87,30,184,276,59,55,162,169,255,189,1108,13,309,331,51,65,339,46,263,243,10,3,9,16,14,37,8,11,38,4,36,37,8,12,7,21,4,9,12,7,23,8,21,7,12,23,"HCP has confirmed patient with Disease A. For this HCP, the TRx change for BRAND B was -82.0 percent (46 scripts) in the past 1 year.",2025-12-28
HCP2244,Jose Jones,"5971 Russell Island Suite 280, South Julieside, PA 68090, East Annaton, Maryland 09209",Gastroenterology,947,241,123,417,60,470,212,58,23,31,4,29,55,309,2485,125,432,138,485,795,510,11,30,28,19,6,9,55,11,32,78,67,66,28,38,30,55,19,3,0,0,0,3,3,4,1,1,3,0,2,"HCP has confirmed patient with Disease A. For this HCP, the TRx change for BRAND B was -80.0 percent (11 scripts) in the past 1 year.",2025-12-14
HCP2245,Steven Conway,"83546 Trujillo Keys, Charlesborough, DC 52694, South Maryberg, Michigan 38265",Endocrinology,834,186,151,461,170,203,403,118,78,33,7,90,92,373,2465,588,602,585,471,188,31,20,41,89,20,12,31,56,37,30,25,66,65,66,43,13,68,11,6,7,2,1,4,1,1,6,2,7,6,3,"HCP has confirmed patient with Disease A. For this HCP, the TRx change for BRAND B was -78.3 percent (20 scripts) in the past 1 year.",2025-05-18
HCP2246,Ronald Hubbard,"82786 Sandoval Falls, New Melissa, CT 65169, New Jesusville, Iowa 60528",Radiology,533,162,71,364,27,142,265,531,402,53,76,36,393,112,2182,10,346,437,457,453,479,449,151,370,15,14,36,44,29,30,29,33,12,40,16,29,41,0,7,29,1,42,11,39,4,27,3,23,14,36,"HCP has confirmed patient with Disease A. This HCP refers NSCLC patients out to other specialists for treatment/may not treat NSCLC. For this HCP, the TRx change for BRAND B was 14.2 percent (449 scripts) in the past 1 year.",2025-08-06
HCP2247,Robert Myers,"79922 Veronica Islands Suite 240, West Scott, ID 30448, North Deborah, New Mexico 38426",Dermatology,304,163,41,65,139,100,26,250,66,2,182,22,52,139,1036,233,106,107,301,46,243,67,118,60,11,0,16,10,3,1,3,13,16,10,12,13,21,21,20,15,19,5,13,10,12,1,8,0,3,19,"HCP has confirmed patient with Disease A. This HCP refers NSCLC patients out to other specialists for treatment/may not treat NSCLC. For this HCP, the TRx change for BRAND B was 28.8 percent (67 scripts) in the past 1 year.",2025-12-16
HCP2248,Andrea Sandoval,"Unit 6748 Box 9485, DPO AP 94993, Lake Robert, Oregon 04690",Endocrinology,930,599,518,687,192,51,248,82,50,17,15,25,68,114,2404,136,378,276,909,390,315,12,43,48,18,18,76,45,6,26,58,53,77,30,31,33,66,62,5,2,3,3,2,6,5,2,4,1,1,1,"HCP has confirmed patient with Disease A. For this HCP, the TRx change for BRAND B was -82.4 percent (12 scripts) in the past 1 year.",2025-05-10
